idcompra,idcanalvenda,bandeira,Data,Preço,Preço_com_frete,Nome_Departamento,estado,cliente_Log,idade,renda,Faixa de Preço,Faixa de Idade,Faixa de Renda,Mes,Dia_da_Semana,Nome_Estado
398845,Aplicativo,A,2023-02-14,99.92,103.112,Bebes,SP,10221,85,2946,até 500,80 ou mais,2.000 a 3.999,FEB,Terça-feira,São Paulo
221950,Mobile,A,2023-03-29,303.24,351.232,Moveis,MG,17689,41,3866,até 500,35 a 49,2.000 a 3.999,MAR,Quarta-feira,Minas Gerais
406900,Mobile,A,2023-03-16,142.95999999999998,147.16,Eletroportateis,SP,68,46,4332,até 500,35 a 49,4.000 a 9.999,MAR,Quinta-feira,São Paulo
406990,Mobile,B,2023-04-29,3263.04,3282.96,Informatica,SP,282,36,11644,3.000 a 4.999,35 a 49,10.000 a 14.999,APR,Sábado,São Paulo
441365,Aplicativo,A,2023-01-19,31.919999999999998,49.44,Utilidades_Domesticas,SC,4397,63,10421,até 500,50 a 79,10.000 a 14.999,JAN,Quinta-feira,Santa Catarina
193565,Mobile,B,2023-03-27,120.84,128.832,Moveis,MG,25048,55,14983,até 500,50 a 79,10.000 a 14.999,MAR,Segunda-feira,Minas Gerais
198450,Internet,B,2023-02-09,303.91999999999996,314.24,Utilidades_Domesticas,SP,10309,23,3998,até 500,20 a 34,2.000 a 3.999,FEB,Quinta-feira,São Paulo
238920,Internet,A,2023-01-20,83.232,84.83200000000001,Bebes,SP,2898,26,12632,até 500,20 a 34,10.000 a 14.999,JAN,Sexta-feira,São Paulo
335915,Internet,A,2023-02-22,63.2,70.4,Perfumaria,RS,3518,51,7646,até 500,50 a 79,4.000 a 9.999,FEB,Quarta-feira,Rio Grande do Sul
366635,Internet,B,2023-01-04,1743.2,1775.1200000000001,Esporte_e_Lazer,RJ,14450,42,11539,1.500 a 2.999,35 a 49,10.000 a 14.999,JAN,Quarta-feira,Rio de Janeiro
382820,Mobile,A,2023-02-03,2319.2,2339.464,Esporte_e_Lazer,SP,5180,29,3728,1.500 a 2.999,20 a 34,2.000 a 3.999,FEB,Sexta-feira,São Paulo
203040,Aplicativo,A,2023-03-02,160.56,170.136,Bebes,SP,24005,40,5908,até 500,35 a 49,4.000 a 9.999,MAR,Quinta-feira,São Paulo
315580,Aplicativo,A,2023-04-13,135.92000000000002,139.112,Bebes,SP,6331,89,11916,até 500,80 ou mais,10.000 a 14.999,APR,Quinta-feira,São Paulo
351960,Mobile,B,2023-04-07,639.2,660.368,Eletrodomesticos,RJ,26610,82,5344,500 a 1.499,80 ou mais,4.000 a 9.999,APR,Sexta-feira,Rio de Janeiro
400550,Aplicativo,A,2023-04-01,719.2,838.4,Moveis,RJ,10296,61,13138,500 a 1.499,50 a 79,10.000 a 14.999,APR,Sábado,Rio de Janeiro
414580,Mobile,A,2023-01-13,138.32,143.91199999999998,Bebes,DF,9917,40,13086,até 500,35 a 49,10.000 a 14.999,JAN,Sexta-feira,Distrito Federal
426790,Mobile,A,2023-01-14,33.6,38.4,Perfumaria,MG,3723,28,14538,até 500,20 a 34,10.000 a 14.999,JAN,Sábado,Minas Gerais
240635,Internet,A,2023-01-20,97.128,98.72,Bebes,RJ,2971,62,10005,até 500,50 a 79,10.000 a 14.999,JAN,Sexta-feira,Rio de Janeiro
10710,Mobile,B,2023-04-30,1159.2,1167.1200000000001,Eletrodomesticos,SP,27414,75,5635,500 a 1.499,50 a 79,4.000 a 9.999,APR,Domingo,São Paulo
13130,Internet,A,2023-02-11,1503.2,1543.1200000000001,Eletrodomesticos,SC,27462,70,14287,1.500 a 2.999,50 a 79,10.000 a 14.999,FEB,Sábado,Santa Catarina
241995,Internet,B,2023-04-10,135.92000000000002,141.512,Bebes,RS,8,26,11646,até 500,20 a 34,10.000 a 14.999,APR,Segunda-feira,Rio Grande do Sul
332335,Internet,B,2023-01-03,1159.2,1167.1200000000001,Eletrodomesticos,RJ,7424,89,11450,500 a 1.499,80 ou mais,10.000 a 14.999,JAN,Terça-feira,Rio de Janeiro
352515,Aplicativo,A,2023-04-04,99.2,105.58399999999999,Bebes,RJ,8899,25,7721,até 500,20 a 34,4.000 a 9.999,APR,Terça-feira,Rio de Janeiro
423025,Internet,B,2023-01-15,227.92,235.91199999999998,Bebes,SP,20638,57,13248,até 500,50 a 79,10.000 a 14.999,JAN,Domingo,São Paulo
474745,Internet,B,2023-02-14,879.2,887.1200000000001,Eletrodomesticos,SP,18572,83,12114,500 a 1.499,80 ou mais,10.000 a 14.999,FEB,Terça-feira,São Paulo
229485,Mobile,B,2023-01-20,251.92,254.11999999999998,Brinquedos,SP,8243,18,14777,até 500,até 20,10.000 a 14.999,JAN,Sexta-feira,São Paulo
263240,Internet,B,2023-02-25,151.92000000000002,167.91199999999998,Eletroportateis,SP,25138,36,12060,até 500,35 a 49,10.000 a 14.999,FEB,Sábado,São Paulo
307240,Aplicativo,B,2023-04-03,919.2,927.1200000000001,Eletrodomesticos,SC,9492,27,3954,500 a 1.499,20 a 34,2.000 a 3.999,APR,Segunda-feira,Santa Catarina
395100,Aplicativo,B,2023-04-08,447.2,487.12,Eletrodomesticos,PR,466,63,11172,até 500,50 a 79,10.000 a 14.999,APR,Sábado,Paraná
423390,Internet,A,2023-03-10,207.2,233.416,Moveis,GO,16435,30,3544,até 500,20 a 34,2.000 a 3.999,MAR,Sexta-feira,Goiás
6130,Internet,A,2023-04-25,92.47999999999999,94.08,Bebes,RJ,9861,39,11767,até 500,35 a 49,10.000 a 14.999,APR,Terça-feira,Rio de Janeiro
25515,Internet,B,2023-01-11,167.92000000000002,178.31199999999998,Eletroportateis,SP,3388,65,2753,até 500,50 a 79,2.000 a 3.999,JAN,Quarta-feira,São Paulo
117400,Aplicativo,A,2023-03-08,1119.6799999999998,1164.16,Automotivo,MG,18644,19,5340,500 a 1.499,até 20,4.000 a 9.999,MAR,Quarta-feira,Minas Gerais
148775,Aplicativo,A,2023-04-28,102.52799999999999,104.12,Bebes,RJ,24667,73,4549,até 500,50 a 79,4.000 a 9.999,APR,Sexta-feira,Rio de Janeiro
191565,Internet,A,2023-03-01,53.52,54.8,Brinquedos,SP,19633,40,12641,até 500,35 a 49,10.000 a 14.999,MAR,Quarta-feira,São Paulo
217330,Internet,A,2023-03-20,341.24,364.44,Moveis,SP,14777,19,12362,até 500,até 20,10.000 a 14.999,MAR,Segunda-feira,São Paulo
477455,Mobile,B,2023-04-18,95.92,111.84,Ar_e_Ventilacao,RS,17092,25,13733,até 500,20 a 34,10.000 a 14.999,APR,Terça-feira,Rio Grande do Sul
249245,Aplicativo,A,2023-01-02,33.6,37.6,Perfumaria,SP,4973,56,14135,até 500,50 a 79,10.000 a 14.999,JAN,Segunda-feira,São Paulo
464110,Mobile,A,2023-04-16,63.92,71.912,Eletroportateis,MG,4027,74,13574,até 500,50 a 79,10.000 a 14.999,APR,Domingo,Minas Gerais
81945,Aplicativo,B,2023-03-07,239.2,271.192,Moveis,GO,14304,68,4623,até 500,50 a 79,4.000 a 9.999,MAR,Terça-feira,Goiás
362595,Aplicativo,A,2023-03-11,34.32,39.912,Bebes,RJ,3328,62,5520,até 500,50 a 79,4.000 a 9.999,MAR,Sábado,Rio de Janeiro
386595,Mobile,A,2023-03-14,106.32000000000001,107.91199999999999,Bebes,BA,1843,25,4450,até 500,20 a 34,4.000 a 9.999,MAR,Terça-feira,Bahia
417090,Mobile,A,2023-01-22,79.92,83.112,Bebes,SP,12020,54,7269,até 500,50 a 79,4.000 a 9.999,JAN,Domingo,São Paulo
237390,Internet,A,2023-04-10,99.2,105.58399999999999,Bebes,MG,16452,78,6006,até 500,50 a 79,4.000 a 9.999,APR,Segunda-feira,Minas Gerais
269715,Aplicativo,A,2023-04-09,135.92000000000002,137.512,Bebes,SP,5330,69,1829,até 500,50 a 79,até 2000,APR,Domingo,São Paulo
412150,Internet,B,2023-01-20,87.92,90.24,Acessorios_e_Inovacoes,RJ,6580,28,5405,até 500,20 a 34,4.000 a 9.999,JAN,Sexta-feira,Rio de Janeiro
430800,Aplicativo,B,2023-01-02,127.92,133.432,Beleza_e_Saude,PR,20985,59,11943,até 500,50 a 79,10.000 a 14.999,JAN,Segunda-feira,Paraná
14865,Aplicativo,A,2023-02-24,135.92000000000002,151.84,Ar_e_Ventilacao,SP,21471,64,14458,até 500,50 a 79,10.000 a 14.999,FEB,Sexta-feira,São Paulo
191635,Internet,A,2023-02-26,175.92000000000002,179.112,Bebes,SP,6141,55,14015,até 500,50 a 79,10.000 a 14.999,FEB,Domingo,São Paulo
256550,Aplicativo,A,2023-04-04,1151.6799999999998,1186.56,Automotivo,RJ,13983,76,5937,500 a 1.499,50 a 79,4.000 a 9.999,APR,Terça-feira,Rio de Janeiro
482345,Mobile,A,2023-02-05,47.92,51.839999999999996,Acessorios_e_Inovacoes,SP,20163,83,11618,até 500,80 ou mais,10.000 a 14.999,FEB,Domingo,São Paulo
483465,Mobile,A,2023-02-04,40.56,42.144,Bebes,MT,25235,64,8701,até 500,50 a 79,4.000 a 9.999,FEB,Sábado,Mato Grosso
240600,Mobile,B,2023-04-22,254.48000000000002,262.32800000000003,Acessorios_e_Inovacoes,RJ,9596,82,11809,até 500,80 ou mais,10.000 a 14.999,APR,Sábado,Rio de Janeiro
252915,Internet,A,2023-01-18,103.2,111.19200000000001,Acessorios_e_Inovacoes,SP,9103,89,13828,até 500,80 ou mais,10.000 a 14.999,JAN,Quarta-feira,São Paulo
342740,Aplicativo,A,2023-03-24,2159.2,2183.92,Games,MG,15041,49,6227,1.500 a 2.999,35 a 49,4.000 a 9.999,MAR,Sexta-feira,Minas Gerais
432200,Aplicativo,A,2023-03-03,135.92000000000002,137.512,Bebes,RJ,2455,61,8933,até 500,50 a 79,4.000 a 9.999,MAR,Sexta-feira,Rio de Janeiro
45485,Internet,B,2023-02-22,93.52799999999999,99.92,Eletroportateis,SP,27665,36,5063,até 500,35 a 49,4.000 a 9.999,FEB,Quarta-feira,São Paulo
113680,Mobile,B,2023-01-18,53.279999999999994,56.48,Produtos_de_Limpeza,RJ,15374,36,4702,até 500,35 a 49,4.000 a 9.999,JAN,Quarta-feira,Rio de Janeiro
212895,Aplicativo,A,2023-02-12,220.32,230.712,Eletroportateis,SP,2434,23,12921,até 500,20 a 34,10.000 a 14.999,FEB,Domingo,São Paulo
448385,Mobile,B,2023-03-08,63.92,74.24,Utilidades_Domesticas,RJ,18503,31,14890,até 500,20 a 34,10.000 a 14.999,MAR,Quarta-feira,Rio de Janeiro
489135,Mobile,A,2023-04-19,417.28000000000003,463.16,Moveis,SE,19806,60,6185,até 500,50 a 79,4.000 a 9.999,APR,Quarta-feira,Sergipe
493560,Aplicativo,A,2023-02-13,131.92000000000002,147.4,Bebes,MG,9585,48,9032,até 500,35 a 49,4.000 a 9.999,FEB,Segunda-feira,Minas Gerais
337530,Mobile,A,2023-03-31,179.928,195.848,Ar_e_Ventilacao,MG,7382,26,1505,até 500,20 a 34,até 2000,MAR,Sexta-feira,Minas Gerais
459305,Internet,A,2023-02-24,33.6,37.6,Perfumaria,GO,12264,49,8432,até 500,35 a 49,4.000 a 9.999,FEB,Sexta-feira,Goiás
463525,Internet,B,2023-02-07,879.2,903.1200000000001,Ar_e_Ventilacao,RJ,14297,74,1807,500 a 1.499,50 a 79,até 2000,FEB,Terça-feira,Rio de Janeiro
161185,Internet,A,2023-01-18,63.2,70.4,Perfumaria,DF,27120,66,2578,até 500,50 a 79,2.000 a 3.999,JAN,Quarta-feira,Distrito Federal
366030,Internet,A,2023-01-13,87.92,90.24,Acessorios_e_Inovacoes,RS,15454,29,5574,até 500,20 a 34,4.000 a 9.999,JAN,Sexta-feira,Rio Grande do Sul
382755,Mobile,B,2023-01-03,335.2,358.4,Moveis,MG,23823,31,9062,até 500,20 a 34,4.000 a 9.999,JAN,Terça-feira,Minas Gerais
399010,Aplicativo,A,2023-01-22,40.56,42.144,Bebes,SE,10950,54,10123,até 500,50 a 79,10.000 a 14.999,JAN,Domingo,Sergipe
413755,Aplicativo,A,2023-01-19,124.47999999999999,136.472,Bebes,SP,11506,84,12585,até 500,80 ou mais,10.000 a 14.999,JAN,Quinta-feira,São Paulo
419995,Internet,B,2023-03-28,167.2,175.192,Acessorios_e_Inovacoes,CE,15980,27,10505,até 500,20 a 34,10.000 a 14.999,MAR,Terça-feira,Ceará
254950,Aplicativo,B,2023-03-26,1119.2,1127.1200000000001,Eletrodomesticos,SP,9081,43,12089,500 a 1.499,35 a 49,10.000 a 14.999,MAR,Domingo,São Paulo
265660,Mobile,B,2023-03-10,92.08,100.49600000000001,Eletroportateis,MG,18622,18,5501,até 500,até 20,4.000 a 9.999,MAR,Sexta-feira,Minas Gerais
27465,Mobile,B,2023-03-25,137.94400000000002,146.872,Casa_e_Construcao,DF,18394,76,13368,até 500,50 a 79,10.000 a 14.999,MAR,Sábado,Distrito Federal
44495,Mobile,A,2023-04-07,319.2,333.856,Brinquedos,RJ,13707,84,14078,até 500,80 ou mais,10.000 a 14.999,APR,Sexta-feira,Rio de Janeiro
56805,Mobile,B,2023-04-02,531.28,560.48,Moveis,RJ,6065,48,10669,500 a 1.499,35 a 49,10.000 a 14.999,APR,Domingo,Rio de Janeiro
116870,Internet,A,2023-03-27,232.02399999999997,247.94400000000002,Moveis,BA,7094,50,3992,até 500,50 a 79,2.000 a 3.999,MAR,Segunda-feira,Bahia
137305,Internet,B,2023-04-08,1119.6799999999998,1154.56,Automotivo,RS,11459,34,10761,500 a 1.499,20 a 34,10.000 a 14.999,APR,Sábado,Rio Grande do Sul
178590,Aplicativo,A,2023-02-12,99.92,103.112,Bebes,SP,15954,52,13145,até 500,50 a 79,10.000 a 14.999,FEB,Domingo,São Paulo
277705,Internet,B,2023-04-02,87.92,90.24,Acessorios_e_Inovacoes,RJ,6789,83,10724,até 500,80 ou mais,10.000 a 14.999,APR,Domingo,Rio de Janeiro
308230,Mobile,A,2023-01-10,107.92,109.51199999999999,Bebes,SP,26230,41,14716,até 500,35 a 49,10.000 a 14.999,JAN,Terça-feira,São Paulo
236360,Internet,A,2023-01-10,1503.2,1515.1200000000001,Eletrodomesticos,RS,3392,27,4175,1.500 a 2.999,20 a 34,4.000 a 9.999,JAN,Terça-feira,Rio Grande do Sul
246315,Aplicativo,A,2023-02-21,107.92,109.51199999999999,Bebes,SP,15556,20,1989,até 500,20 a 34,até 2000,FEB,Terça-feira,São Paulo
269005,Mobile,B,2023-03-21,307.91999999999996,340.024,Ferramentas,SP,10069,58,3358,até 500,50 a 79,2.000 a 3.999,MAR,Terça-feira,São Paulo
434810,Internet,A,2023-04-06,83.92,85.512,Bebes,SP,15952,50,2162,até 500,50 a 79,2.000 a 3.999,APR,Quinta-feira,São Paulo
221940,Internet,B,2023-04-01,263.2,271.192,Bebes,DF,1301,72,13840,até 500,50 a 79,10.000 a 14.999,APR,Sábado,Distrito Federal
293935,Internet,A,2023-02-10,191.92000000000002,204.64000000000001,Utilidades_Domesticas,RJ,12668,66,10455,até 500,50 a 79,10.000 a 14.999,FEB,Sexta-feira,Rio de Janeiro
442385,Mobile,A,2023-03-25,575.8399999999999,590.08,Automotivo,RS,20508,52,5065,500 a 1.499,50 a 79,4.000 a 9.999,MAR,Sábado,Rio Grande do Sul
451300,Mobile,B,2023-03-20,53.279999999999994,58.879999999999995,Produtos_de_Limpeza,RJ,7224,60,14021,até 500,50 a 79,10.000 a 14.999,MAR,Segunda-feira,Rio de Janeiro
311300,Mobile,A,2023-01-19,71.2,80.72,Utilidades_Domesticas,SP,27973,80,3564,até 500,80 ou mais,2.000 a 3.999,JAN,Quinta-feira,São Paulo
449075,Mobile,B,2023-01-27,122.47999999999999,128.784,Eletroportateis,SP,6392,33,10531,até 500,20 a 34,10.000 a 14.999,JAN,Sexta-feira,São Paulo
476030,Mobile,B,2023-03-12,5021.84,5091.888,TVs_e_Acessorios,SP,3772,75,6334,5.000 ou mais,50 a 79,4.000 a 9.999,MAR,Domingo,São Paulo
354005,Mobile,B,2023-02-07,623.2,655.12,Moveis,SP,14747,21,1618,500 a 1.499,20 a 34,até 2000,FEB,Terça-feira,São Paulo
417520,Mobile,A,2023-01-11,220.064,243.26399999999998,Moveis,SP,13203,51,8592,até 500,50 a 79,4.000 a 9.999,JAN,Quarta-feira,São Paulo
492990,Aplicativo,A,2023-04-10,1679.2,1691.1200000000001,Eletrodomesticos,GO,1442,64,13366,1.500 a 2.999,50 a 79,10.000 a 14.999,APR,Segunda-feira,Goiás
248895,Internet,A,2023-03-14,255.92,266.24,Utilidades_Domesticas,MG,27546,55,6871,até 500,50 a 79,4.000 a 9.999,MAR,Terça-feira,Minas Gerais
278905,Mobile,A,2023-02-18,87.92,95.912,Eletroportateis,SP,16258,20,10695,até 500,20 a 34,10.000 a 14.999,FEB,Sábado,São Paulo
352880,Internet,B,2023-03-17,103.2,111.19200000000001,Moveis,SP,20140,53,7861,até 500,50 a 79,4.000 a 9.999,MAR,Sexta-feira,São Paulo
451445,Internet,B,2023-01-13,543.8399999999999,558.08,Automotivo,RJ,21015,33,4894,500 a 1.499,20 a 34,4.000 a 9.999,JAN,Sexta-feira,Rio de Janeiro
452035,Mobile,B,2023-04-04,496.71999999999997,531.3439999999999,Eletrodomesticos,SP,18128,47,13439,até 500,35 a 49,10.000 a 14.999,APR,Terça-feira,São Paulo
167420,Mobile,A,2023-04-08,911.28,937.856,Moveis,RJ,23500,47,8838,500 a 1.499,35 a 49,4.000 a 9.999,APR,Sábado,Rio de Janeiro
310590,Aplicativo,B,2023-03-31,231.2,247.11999999999998,Audio,SP,7713,29,11354,até 500,20 a 34,10.000 a 14.999,MAR,Sexta-feira,São Paulo
470830,Aplicativo,A,2023-01-17,71.92,89.44,Utilidades_Domesticas,RN,7417,44,8853,até 500,35 a 49,4.000 a 9.999,JAN,Terça-feira,Rio Grande do Norte
247970,Internet,A,2023-04-28,319.91999999999996,369.056,Ferramentas,MT,24769,57,6592,até 500,50 a 79,4.000 a 9.999,APR,Sexta-feira,Mato Grosso
290860,Internet,A,2023-03-09,519.2,535.12,Eletrodomesticos,SP,6917,40,7186,500 a 1.499,35 a 49,4.000 a 9.999,MAR,Quinta-feira,São Paulo
297125,Mobile,A,2023-01-21,279.91999999999996,281.712,Brinquedos,SP,5298,44,9950,até 500,35 a 49,4.000 a 9.999,JAN,Sábado,São Paulo
333425,Mobile,A,2023-03-28,263.91999999999996,271.04,Automotivo,SP,5713,43,2810,até 500,35 a 49,2.000 a 3.999,MAR,Terça-feira,São Paulo
95835,Internet,A,2023-03-24,87.92,90.24,Acessorios_e_Inovacoes,RJ,16269,23,4482,até 500,20 a 34,4.000 a 9.999,MAR,Sexta-feira,Rio de Janeiro
279290,Mobile,A,2023-04-19,1319.2,1341.6879999999999,Esporte_e_Lazer,RJ,4875,23,7096,500 a 1.499,20 a 34,4.000 a 9.999,APR,Quarta-feira,Rio de Janeiro
390490,Aplicativo,A,2023-03-29,103.92,116.864,Eletroportateis,MG,21956,18,5832,até 500,até 20,4.000 a 9.999,MAR,Quarta-feira,Minas Gerais
269145,Mobile,B,2023-01-19,239.2,243.11999999999998,Acessorios_e_Inovacoes,SP,27626,75,11331,até 500,50 a 79,10.000 a 14.999,JAN,Quinta-feira,São Paulo
286720,Mobile,B,2023-02-22,63.92,67.16,Brinquedos,MG,13883,74,10817,até 500,50 a 79,10.000 a 14.999,FEB,Quarta-feira,Minas Gerais
7380,Internet,A,2023-03-13,607.8399999999999,623.6800000000001,Automotivo,BA,2471,74,14160,500 a 1.499,50 a 79,10.000 a 14.999,MAR,Segunda-feira,Bahia
351105,Mobile,B,2023-04-18,743.2560000000001,815.176,Moveis,RJ,9366,27,10544,500 a 1.499,20 a 34,10.000 a 14.999,APR,Terça-feira,Rio de Janeiro
236140,Mobile,B,2023-04-10,43.2,50.4,Produtos_de_Limpeza,SP,2483,59,12582,até 500,50 a 79,10.000 a 14.999,APR,Segunda-feira,São Paulo
248480,Aplicativo,A,2023-03-04,1559.2,1599.1200000000001,Eletrodomesticos,MG,17345,65,7683,1.500 a 2.999,50 a 79,4.000 a 9.999,MAR,Sábado,Minas Gerais
398180,Internet,A,2023-02-28,110.08,118.072,Beleza_e_Saude,RJ,25194,84,12708,até 500,80 ou mais,10.000 a 14.999,FEB,Terça-feira,Rio de Janeiro
73900,Mobile,A,2023-01-16,24.72,26.312,Bebes,SP,20403,31,3677,até 500,20 a 34,2.000 a 3.999,JAN,Segunda-feira,São Paulo
89005,Mobile,A,2023-03-28,95.92,103.84,Acessorios_e_Inovacoes,RS,7167,25,12264,até 500,20 a 34,10.000 a 14.999,MAR,Terça-feira,Rio Grande do Sul
122075,Mobile,A,2023-04-04,63.92,72.08,Utilidades_Domesticas,DF,20840,29,4296,até 500,20 a 34,4.000 a 9.999,APR,Terça-feira,Distrito Federal
247355,Internet,B,2023-03-13,399.2,417.05600000000004,Esporte_e_Lazer,SP,11113,64,10096,até 500,50 a 79,10.000 a 14.999,MAR,Segunda-feira,São Paulo
277470,Mobile,B,2023-03-29,79.92,84.632,Beleza_e_Saude,SP,24976,80,12984,até 500,80 ou mais,10.000 a 14.999,MAR,Quarta-feira,São Paulo
342895,Mobile,A,2023-03-06,92.47999999999999,105.248,Bebes,RJ,17507,60,10923,até 500,50 a 79,10.000 a 14.999,MAR,Segunda-feira,Rio de Janeiro
459490,Aplicativo,A,2023-04-16,167.92000000000002,174.31199999999998,Eletroportateis,MG,1135,30,13813,até 500,20 a 34,10.000 a 14.999,APR,Domingo,Minas Gerais
351520,Internet,B,2023-03-14,375.2,400.88800000000003,Brinquedos,MG,9989,60,8003,até 500,50 a 79,4.000 a 9.999,MAR,Terça-feira,Minas Gerais
360195,Internet,A,2023-02-05,367.2,383.12,Eletrodomesticos,PR,24643,88,8927,até 500,80 ou mais,4.000 a 9.999,FEB,Domingo,Paraná
372840,Internet,A,2023-03-07,255.2,263.8,Games,ES,23249,33,3358,até 500,20 a 34,2.000 a 3.999,MAR,Terça-feira,Espírito Santo
416625,Internet,A,2023-03-13,255.92,266.24,Utilidades_Domesticas,SP,2028,72,4382,até 500,50 a 79,4.000 a 9.999,MAR,Segunda-feira,São Paulo
178170,Internet,B,2023-02-22,23.919999999999998,34.239999999999995,Utilidades_Domesticas,MG,10223,61,14182,até 500,50 a 79,10.000 a 14.999,FEB,Quarta-feira,Minas Gerais
208530,Internet,A,2023-03-08,87.92,95.112,Eletroportateis,MG,1725,63,6567,até 500,50 a 79,4.000 a 9.999,MAR,Quarta-feira,Minas Gerais
249030,Mobile,B,2023-04-10,53.279999999999994,56.48,Produtos_de_Limpeza,SP,27795,53,11569,até 500,50 a 79,10.000 a 14.999,APR,Segunda-feira,São Paulo
415505,Internet,A,2023-04-21,675.64,699.5600000000001,Moveis,SP,5485,89,8952,500 a 1.499,80 ou mais,4.000 a 9.999,APR,Sexta-feira,São Paulo
482650,Internet,A,2023-01-12,543.8399999999999,566.08,Automotivo,RJ,9482,77,2492,500 a 1.499,50 a 79,2.000 a 3.999,JAN,Quinta-feira,Rio de Janeiro
488320,Aplicativo,B,2023-04-07,479.2,503.12,Moveis,MG,8653,54,6166,até 500,50 a 79,4.000 a 9.999,APR,Sexta-feira,Minas Gerais
317760,Internet,A,2023-04-23,87.92,95.84,Ar_e_Ventilacao,SP,18607,24,5011,até 500,20 a 34,4.000 a 9.999,APR,Domingo,São Paulo
331035,Internet,A,2023-04-30,40.56,42.144,Bebes,SP,3632,59,2204,até 500,50 a 79,2.000 a 3.999,APR,Domingo,São Paulo
22350,Aplicativo,B,2023-01-28,79.99199999999999,91.104,Beleza_e_Saude,SP,14971,80,4304,até 500,80 ou mais,4.000 a 9.999,JAN,Sábado,São Paulo
70910,Internet,B,2023-03-15,223.2,231.11999999999998,Audio,CE,12674,50,6579,até 500,50 a 79,4.000 a 9.999,MAR,Quarta-feira,Ceará
113885,Aplicativo,B,2023-01-29,1215.84,1230.08,Automotivo,MG,3612,63,7807,500 a 1.499,50 a 79,4.000 a 9.999,JAN,Domingo,Minas Gerais
123430,Internet,A,2023-04-02,107.92,109.51199999999999,Bebes,SP,8981,26,13341,até 500,20 a 34,10.000 a 14.999,APR,Domingo,São Paulo
312925,Mobile,B,2023-03-11,33.6,37.6,Perfumaria,RJ,7705,21,12970,até 500,20 a 34,10.000 a 14.999,MAR,Sábado,Rio de Janeiro
426860,Internet,A,2023-01-18,71.92,82.24,Utilidades_Domesticas,MG,12844,51,13335,até 500,50 a 79,10.000 a 14.999,JAN,Quarta-feira,Minas Gerais
194900,Mobile,A,2023-01-27,255.92,266.24,Utilidades_Domesticas,BA,3188,31,11348,até 500,20 a 34,10.000 a 14.999,JAN,Sexta-feira,Bahia
216880,Aplicativo,B,2023-04-29,43.2,50.4,Produtos_de_Limpeza,RJ,17379,53,7872,até 500,50 a 79,4.000 a 9.999,APR,Sábado,Rio de Janeiro
268355,Internet,A,2023-01-20,2599.2,2603.9759999999997,Informatica,RJ,337,41,12306,1.500 a 2.999,35 a 49,10.000 a 14.999,JAN,Sexta-feira,Rio de Janeiro
490045,Internet,B,2023-04-06,1199.2,1227.8,Esporte_e_Lazer,PR,1148,28,10536,500 a 1.499,20 a 34,10.000 a 14.999,APR,Quinta-feira,Paraná
96090,Internet,B,2023-04-22,143.92000000000002,159.84,Utilidades_Domesticas,SP,18729,61,7299,até 500,50 a 79,4.000 a 9.999,APR,Sábado,São Paulo
395005,Internet,A,2023-03-08,127.2,131.12,Acessorios_e_Inovacoes,SP,7926,76,4125,até 500,50 a 79,4.000 a 9.999,MAR,Quarta-feira,São Paulo
406775,Mobile,B,2023-03-25,37.92,43.432,Beleza_e_Saude,SP,1225,29,11994,até 500,20 a 34,10.000 a 14.999,MAR,Sábado,São Paulo
427160,Aplicativo,A,2023-02-03,106.32000000000001,109.51199999999999,Bebes,RJ,23493,53,9733,até 500,50 a 79,4.000 a 9.999,FEB,Sexta-feira,Rio de Janeiro
489775,Mobile,B,2023-03-03,2159.2799999999997,2174.472,Bebes,RJ,2656,77,8833,1.500 a 2.999,50 a 79,4.000 a 9.999,MAR,Sexta-feira,Rio de Janeiro
269030,Aplicativo,B,2023-04-17,216.504,232.42399999999998,Moveis,PR,21726,36,13831,até 500,35 a 49,10.000 a 14.999,APR,Segunda-feira,Paraná
295270,Aplicativo,B,2023-02-17,2159.2,2171.12,TVs_e_Acessorios,RJ,9875,41,13632,1.500 a 2.999,35 a 49,10.000 a 14.999,FEB,Sexta-feira,Rio de Janeiro
403450,Mobile,B,2023-01-29,2268.4,2315.0080000000003,TVs_e_Acessorios,MT,1396,81,4792,1.500 a 2.999,80 ou mais,4.000 a 9.999,JAN,Domingo,Mato Grosso
425910,Internet,B,2023-03-31,87.92,90.24,Acessorios_e_Inovacoes,RJ,24246,56,8433,até 500,50 a 79,4.000 a 9.999,MAR,Sexta-feira,Rio de Janeiro
457800,Aplicativo,A,2023-02-28,166.752,169.952,Bebes,BA,1946,43,9829,até 500,35 a 49,4.000 a 9.999,FEB,Terça-feira,Bahia
196585,Aplicativo,A,2023-03-08,250.8,252.392,Bebes,SP,347,54,10624,até 500,50 a 79,10.000 a 14.999,MAR,Quarta-feira,São Paulo
265410,Internet,B,2023-02-04,78.45599999999999,82.376,Acessorios_e_Inovacoes,SP,22704,37,13735,até 500,35 a 49,10.000 a 14.999,FEB,Sábado,São Paulo
14780,Internet,A,2023-04-12,1503.2,1515.1200000000001,Eletrodomesticos,SP,13845,62,8115,1.500 a 2.999,50 a 79,4.000 a 9.999,APR,Quarta-feira,São Paulo
368680,Aplicativo,A,2023-02-23,106.32000000000001,109.51199999999999,Bebes,SP,4448,24,7275,até 500,20 a 34,4.000 a 9.999,FEB,Quinta-feira,São Paulo
